Start station,Start time,End station,End time
271,2016-12-05 09:44:09 +0100,210,2016-12-05 09:47:12 +0100
235,2016-12-05 09:44:33 +0100,306,2016-12-05 09:48:42 +0100
262,2016-12-05 09:44:38 +0100,234,2016-12-05 09:56:42 +0100
266,2016-12-05 09:44:46 +0100,229,2016-12-05 09:49:01 +0100
161,2016-12-05 09:44:55 +0100,170,2016-12-05 09:52:23 +0100
191,2016-12-05 09:45:00 +0100,191,2016-12-05 11:46:53 +0100
285,2016-12-05 09:45:31 +0100,277,2016-12-05 15:40:24 +0100
158,2016-12-05 09:46:12 +0100,229,2016-12-05 09:54:34 +0100
204,2016-12-05 09:46:17 +0100,194,2016-12-05 09:54:22 +0100
272,2016-12-05 09:46:35 +0100,297,2016-12-05 09:50:25 +0100
239,2016-12-05 09:46:38 +0100,226,2016-12-05 10:07:51 +0100
197,2016-12-05 09:47:00 +0100,295,2016-12-05 09:52:48 +0100
210,2016-12-05 09:47:03 +0100,186,2016-12-05 09:53:57 +0100
251,2016-12-05 09:47:14 +0100,186,2016-12-05 09:55:29 +0100
201,2016-12-05 09:47:22 +0100,295,2016-12-05 09:51:06 +0100
195,2016-12-05 09:47:56 +0100,301,2016-12-05 09:51:59 +0100
177,2016-12-05 09:48:01 +0100,210,2016-12-05 09:56:36 +0100
306,2016-12-05 09:48:11 +0100,302,2016-12-05 10:34:59 +0100
167,2016-12-05 09:48:27 +0100,306,2016-12-05 09:58:32 +0100
177,2016-12-05 09:48:37 +0100,193,2016-12-05 10:11:08 +0100
246,2016-12-05 09:48:39 +0100,228,2016-12-06 13:02:58 +0100
259,2016-12-05 09:49:05 +0100,306,2016-12-05 09:59:48 +0100
191,2016-12-05 09:49:20 +0100,242,2016-12-05 09:56:53 +0100
272,2016-12-05 09:49:26 +0100,279,2016-12-05 09:52:55 +0100
236,2016-12-05 09:49:54 +0100,279,2016-12-05 09:54:32 +0100
230,2016-12-05 09:50:22 +0100,219,2016-12-05 10:00:01 +0100
229,2016-12-05 09:50:47 +0100,208,2016-12-05 09:55:21 +0100
243,2016-12-05 09:51:35 +0100,163,2016-12-05 09:54:09 +0100
267,2016-12-05 09:51:41 +0100,280,2016-12-05 09:54:40 +0100
277,2016-12-05 09:51:57 +0100,200,2016-12-05 09:56:43 +0100
222,2016-12-05 09:51:59 +0100,189,2016-12-05 10:06:32 +0100
185,2016-12-05 09:52:12 +0100,253,2016-12-05 11:35:06 +0100
195,2016-12-05 09:52:12 +0100,273,2016-12-05 10:04:08 +0100
161,2016-12-05 09:52:32 +0100,181,2016-12-05 12:22:22 +0100
306,2016-12-05 09:52:43 +0100,163,2016-12-05 09:56:56 +0100
195,2016-12-05 09:52:43 +0100,253,2016-12-05 09:54:21 +0100
272,2016-12-05 09:52:44 +0100,163,2016-12-05 11:02:05 +0100
167,2016-12-05 09:52:58 +0100,290,2016-12-05 10:00:45 +0100
195,2016-12-05 09:53:10 +0100,253,2016-12-05 09:55:40 +0100
191,2016-12-05 09:53:52 +0100,204,2016-12-05 09:58:19 +0100
206,2016-12-05 09:53:59 +0100,295,2016-12-05 10:01:26 +0100
175,2016-12-05 09:54:01 +0100,288,2016-12-05 09:58:19 +0100
222,2016-12-05 09:54:54 +0100,302,2016-12-05 10:05:52 +0100
164,2016-12-05 09:55:00 +0100,253,2016-12-05 10:02:02 +0100
213,2016-12-05 09:55:09 +0100,196,2016-12-05 09:59:51 +0100
287,2016-12-05 09:55:13 +0100,232,2016-12-05 10:01:09 +0100
161,2016-12-05 09:55:58 +0100,277,2016-12-05 10:06:15 +0100
279,2016-12-05 09:56:14 +0100,272,2016-12-05 10:00:31 +0100
178,2016-12-05 09:56:26 +0100,186,2016-12-05 13:53:18 +0100
248,2016-12-05 09:57:12 +0100,306,2016-12-05 10:03:30 +0100
243,2016-12-05 09:57:17 +0100,302,2016-12-05 10:03:54 +0100
247,2016-12-05 09:58:55 +0100,249,2016-12-05 10:10:01 +0100
222,2016-12-05 09:58:58 +0100,191,2016-12-05 10:04:48 +0100
301,2016-12-05 09:59:22 +0100,234,2016-12-05 10:01:31 +0100
191,2016-12-05 09:59:40 +0100,288,2016-12-05 10:03:59 +0100
261,2016-12-05 10:01:03 +0100,199,2016-12-05 10:07:27 +0100
211,2016-12-05 10:01:47 +0100,214,2016-12-05 10:07:23 +0100
265,2016-12-05 10:02:39 +0100,239,2016-12-05 10:08:24 +0100
294,2016-12-05 10:03:53 +0100,272,2016-12-05 10:06:26 +0100
199,2016-12-05 10:04:18 +0100,277,2016-12-05 10:13:06 +0100
288,2016-12-05 10:04:35 +0100,288,2016-12-05 10:18:38 +0100
231,2016-12-05 10:04:38 +0100,164,2016-12-05 10:18:06 +0100
268,2016-12-05 10:04:59 +0100,238,2016-12-05 10:11:10 +0100
275,2016-12-05 10:05:22 +0100,260,2016-12-05 10:10:33 +0100
232,2016-12-05 10:05:48 +0100,275,2016-12-05 10:50:04 +0100
278,2016-12-05 10:06:01 +0100,160,2016-12-05 10:10:09 +0100
227,2016-12-05 10:06:03 +0100,228,2016-12-05 10:08:56 +0100
229,2016-12-05 10:07:36 +0100,163,2016-12-05 10:11:11 +0100
229,2016-12-05 10:07:46 +0100,279,2016-12-05 10:17:40 +0100
292,2016-12-05 10:07:48 +0100,302,2016-12-05 10:13:51 +0100
279,2016-12-05 10:08:28 +0100,214,2016-12-05 10:17:25 +0100
222,2016-12-05 10:08:30 +0100,279,2016-12-05 10:19:20 +0100
222,2016-12-05 10:08:48 +0100,301,2016-12-05 10:15:42 +0100
279,2016-12-05 10:08:58 +0100,214,2016-12-05 10:17:14 +0100
262,2016-12-05 10:11:33 +0100,288,2016-12-05 10:18:41 +0100
259,2016-12-05 10:11:56 +0100,170,2016-12-05 10:15:25 +0100
219,2016-12-05 10:12:26 +0100,294,2016-12-05 10:24:36 +0100
200,2016-12-05 10:12:35 +0100,242,2016-12-05 10:15:30 +0100
158,2016-12-05 10:12:42 +0100,158,2016-12-05 10:38:54 +0100
252,2016-12-05 10:12:54 +0100,293,2016-12-05 10:15:13 +0100
189,2016-12-05 10:13:47 +0100,298,2016-12-05 11:20:36 +0100
208,2016-12-05 10:13:56 +0100,253,2016-12-05 10:25:09 +0100
271,2016-12-05 10:15:15 +0100,302,2016-12-05 10:30:55 +0100
170,2016-12-05 10:15:26 +0100,198,2016-12-05 10:24:41 +0100
190,2016-12-05 10:15:38 +0100,228,2016-12-05 10:22:15 +0100
193,2016-12-05 10:15:50 +0100,253,2016-12-05 11:08:05 +0100
211,2016-12-05 10:16:03 +0100,175,2016-12-05 10:20:35 +0100
190,2016-12-05 10:16:50 +0100,228,2016-12-05 10:24:00 +0100
290,2016-12-05 10:17:48 +0100,261,2016-12-05 10:19:33 +0100
215,2016-12-05 10:18:11 +0100,159,2016-12-05 10:22:13 +0100
227,2016-12-05 10:19:55 +0100,234,2016-12-05 10:29:11 +0100
191,2016-12-05 10:21:03 +0100,306,2016-12-05 10:23:03 +0100
204,2016-12-05 10:21:11 +0100,274,2016-12-05 10:24:53 +0100
228,2016-12-05 10:21:17 +0100,191,2016-12-05 10:26:05 +0100
222,2016-12-05 10:22:12 +0100,253,2016-12-05 10:30:20 +0100
280,2016-12-05 10:22:44 +0100,234,2016-12-05 10:29:39 +0100
297,2016-12-05 10:23:06 +0100,235,2016-12-05 10:37:01 +0100
191,2016-12-05 10:24:13 +0100,234,2016-12-05 10:31:25 +0100
306,2016-12-05 10:24:26 +0100,287,2016-12-05 10:28:59 +0100
253,2016-12-05 10:24:52 +0100,297,2016-12-05 16:27:36 +0100
240,2016-12-05 10:25:03 +0100,230,2016-12-05 10:28:34 +0100
158,2016-12-05 10:25:27 +0100,304,2016-12-05 10:43:15 +0100
272,2016-12-05 10:25:44 +0100,278,2016-12-05 10:31:09 +0100
253,2016-12-05 10:25:47 +0100,290,2016-12-05 10:31:30 +0100
229,2016-12-05 10:26:08 +0100,281,2016-12-05 10:32:24 +0100
186,2016-12-05 10:26:33 +0100,277,2016-12-05 10:30:27 +0100
195,2016-12-05 10:26:35 +0100,292,2016-12-05 13:38:05 +0100
233,2016-12-05 10:27:27 +0100,181,2016-12-05 10:34:43 +0100
272,2016-12-05 10:28:17 +0100,279,2016-12-05 10:33:52 +0100
283,2016-12-05 10:28:21 +0100,190,2016-12-05 10:33:44 +0100
232,2016-12-05 10:29:02 +0100,204,2016-12-05 10:40:46 +0100
196,2016-12-05 10:29:31 +0100,255,2016-12-05 10:34:25 +0100
237,2016-12-05 10:30:15 +0100,305,2016-12-05 10:41:45 +0100
232,2016-12-05 10:30:54 +0100,292,2016-12-05 12:30:55 +0100
232,2016-12-05 10:31:08 +0100,308,2016-12-05 10:54:25 +0100
204,2016-12-05 10:32:00 +0100,294,2016-12-05 10:36:54 +0100
196,2016-12-05 10:32:07 +0100,202,2016-12-05 10:52:14 +0100
162,2016-12-05 10:32:20 +0100,234,2016-12-05 10:45:29 +0100
162,2016-12-05 10:32:55 +0100,266,2016-12-05 10:55:23 +0100
181,2016-12-05 10:33:20 +0100,163,2016-12-05 10:40:30 +0100
202,2016-12-05 10:33:38 +0100,218,2016-12-05 10:42:20 +0100
230,2016-12-05 10:33:52 +0100,230,2016-12-05 11:07:32 +0100
189,2016-12-05 10:33:55 +0100,264,2016-12-05 10:38:34 +0100
266,2016-12-05 10:34:53 +0100,277,2016-12-05 10:36:54 +0100
173,2016-12-05 10:35:26 +0100,267,2016-12-05 10:48:52 +0100
283,2016-12-05 10:36:08 +0100,262,2016-12-05 10:58:11 +0100
242,2016-12-05 10:36:33 +0100,277,2016-12-05 10:40:11 +0100
235,2016-12-05 10:36:50 +0100,294,2016-12-05 10:40:19 +0100
214,2016-12-05 10:36:55 +0100,200,2016-12-05 10:45:31 +0100
236,2016-12-05 10:37:12 +0100,194,2016-12-05 10:45:12 +0100
190,2016-12-05 10:37:44 +0100,218,2016-12-05 10:43:37 +0100
163,2016-12-05 10:37:45 +0100,234,2016-12-05 10:45:45 +0100
279,2016-12-05 10:38:14 +0100,181,2016-12-05 10:42:04 +0100
245,2016-12-05 10:38:18 +0100,201,2016-12-05 10:43:48 +0100
290,2016-12-05 10:38:33 +0100,279,2016-12-05 10:50:22 +0100
189,2016-12-05 10:38:37 +0100,181,2016-12-05 10:51:08 +0100
161,2016-12-05 10:38:41 +0100,228,2016-12-05 10:43:05 +0100
214,2016-12-05 10:39:05 +0100,175,2016-12-05 10:45:12 +0100
297,2016-12-05 10:39:22 +0100,297,2016-12-05 10:54:24 +0100
193,2016-12-05 10:39:53 +0100,290,2016-12-05 10:43:34 +0100
266,2016-12-05 10:39:53 +0100,266,2016-12-05 11:48:35 +0100
189,2016-12-05 10:40:15 +0100,287,2016-12-05 10:48:17 +0100
210,2016-12-05 10:40:16 +0100,181,2016-12-05 10:47:32 +0100
264,2016-12-05 10:40:37 +0100,169,2016-12-05 10:49:05 +0100
277,2016-12-05 10:40:50 +0100,277,2016-12-05 10:41:34 +0100
193,2016-12-05 10:40:52 +0100,290,2016-12-05 10:44:55 +0100
226,2016-12-05 10:41:15 +0100,233,2016-12-05 10:44:46 +0100
277,2016-12-05 10:41:42 +0100,277,2016-12-05 10:42:09 +0100
277,2016-12-05 10:43:55 +0100,277,2016-12-05 10:44:44 +0100
226,2016-12-05 10:43:58 +0100,233,2016-12-05 10:48:38 +0100
235,2016-12-05 10:44:12 +0100,173,2016-12-05 10:48:22 +0100
261,2016-12-05 10:44:20 +0100,280,2016-12-05 11:05:22 +0100
262,2016-12-05 10:44:25 +0100,294,2016-12-05 10:49:35 +0100
260,2016-12-05 10:44:37 +0100,220,2016-12-05 10:57:42 +0100
290,2016-12-05 10:44:41 +0100,170,2016-12-05 10:58:14 +0100
191,2016-12-05 10:44:51 +0100,288,2016-12-05 10:48:11 +0100
235,2016-12-05 10:45:33 +0100,294,2016-12-05 12:26:58 +0100
210,2016-12-05 10:45:41 +0100,294,2016-12-05 10:51:09 +0100
233,2016-12-05 10:45:45 +0100,288,2016-12-05 10:53:04 +0100
306,2016-12-05 10:45:47 +0100,249,2016-12-05 10:53:11 +0100
232,2016-12-05 10:45:49 +0100,232,2016-12-05 10:47:08 +0100
199,2016-12-05 10:46:16 +0100,272,2016-12-05 10:54:00 +0100
158,2016-12-05 10:46:30 +0100,196,2016-12-05 10:49:53 +0100
175,2016-12-05 10:47:03 +0100,186,2016-12-05 10:50:31 +0100
198,2016-12-05 10:47:03 +0100,292,2016-12-05 12:09:19 +0100
232,2016-12-05 10:47:30 +0100,240,2016-12-05 10:51:22 +0100
233,2016-12-05 10:47:48 +0100,226,2016-12-05 10:51:14 +0100
308,2016-12-05 10:47:57 +0100,228,2016-12-05 11:07:56 +0100
218,2016-12-05 10:48:01 +0100,167,2016-12-05 10:54:31 +0100
302,2016-12-05 10:48:22 +0100,297,2016-12-05 10:56:05 +0100
274,2016-12-05 10:49:27 +0100,204,2016-12-05 11:05:46 +0100
254,2016-12-05 10:49:47 +0100,230,2016-12-05 10:57:07 +0100
213,2016-12-05 10:49:53 +0100,267,2016-12-05 11:24:59 +0100
193,2016-12-05 10:49:56 +0100,203,2016-12-05 10:57:01 +0100
160,2016-12-05 10:50:05 +0100,260,2016-12-05 11:17:24 +0100
248,2016-12-05 10:50:40 +0100,170,2016-12-05 11:01:07 +0100
181,2016-12-05 10:50:45 +0100,279,2016-12-05 10:54:56 +0100
294,2016-12-05 10:50:52 +0100,195,2016-12-05 10:58:05 +0100
179,2016-12-05 10:52:26 +0100,262,2016-12-05 10:56:49 +0100
277,2016-12-05 10:52:28 +0100,277,2016-12-05 10:53:05 +0100
181,2016-12-05 10:52:43 +0100,279,2016-12-05 10:55:56 +0100
277,2016-12-05 10:53:09 +0100,277,2016-12-05 10:53:35 +0100
277,2016-12-05 10:53:41 +0100,277,2016-12-05 10:53:58 +0100
290,2016-12-05 10:53:45 +0100,253,2016-12-05 10:58:52 +0100
199,2016-12-05 10:53:51 +0100,274,2016-12-05 11:02:12 +0100
277,2016-12-05 10:54:02 +0100,163,2016-12-05 10:56:28 +0100
295,2016-12-05 10:54:21 +0100,297,2016-12-05 10:59:58 +0100
206,2016-12-05 10:54:37 +0100,164,2016-12-05 10:57:37 +0100
238,2016-12-05 10:55:14 +0100,302,2016-12-05 10:58:33 +0100
218,2016-12-05 10:55:29 +0100,264,2016-12-05 10:59:04 +0100
220,2016-12-05 10:55:35 +0100,253,2016-12-05 10:58:00 +0100
297,2016-12-05 10:56:06 +0100,160,2016-12-05 10:57:59 +0100
277,2016-12-05 10:56:06 +0100,301,2016-12-05 11:03:21 +0100
202,2016-12-05 10:56:38 +0100,234,2016-12-05 10:59:55 +0100
306,2016-12-05 10:56:43 +0100,245,2016-12-05 11:10:32 +0100
191,2016-12-05 10:56:55 +0100,220,2016-12-05 11:07:09 +0100
301,2016-12-05 10:57:07 +0100,222,2016-12-05 11:07:11 +0100
240,2016-12-05 10:57:16 +0100,293,2016-12-05 11:00:24 +0100
226,2016-12-05 10:57:51 +0100,196,2016-12-05 11:03:57 +0100
164,2016-12-05 10:58:09 +0100,211,2016-12-05 11:02:23 +0100
235,2016-12-05 10:58:17 +0100,295,2016-12-05 11:03:52 +0100
189,2016-12-05 10:59:03 +0100,203,2016-12-05 11:04:06 +0100
226,2016-12-05 10:59:05 +0100,281,2016-12-05 11:03:20 +0100
200,2016-12-05 10:59:28 +0100,279,2016-12-05 11:10:10 +0100
185,2016-12-05 10:59:49 +0100,206,2016-12-05 11:04:15 +0100
261,2016-12-05 10:59:54 +0100,218,2016-12-05 11:05:14 +0100
307,2016-12-05 11:00:44 +0100,267,2016-12-05 11:12:33 +0100
253,2016-12-05 11:01:19 +0100,193,2016-12-05 11:19:51 +0100
277,2016-12-05 11:01:40 +0100,277,2016-12-05 11:02:21 +0100
294,2016-12-05 11:02:32 +0100,181,2016-12-05 11:05:39 +0100
204,2016-12-05 11:03:05 +0100,287,2016-12-05 11:12:05 +0100
277,2016-12-05 11:03:08 +0100,194,2016-12-05 11:09:52 +0100
267,2016-12-05 11:03:25 +0100,232,2016-12-05 11:09:32 +0100
220,2016-12-05 11:03:51 +0100,297,2016-12-05 11:13:22 +0100
235,2016-12-05 11:04:20 +0100,181,2016-12-05 11:09:14 +0100
213,2016-12-05 11:04:20 +0100,233,2016-12-05 11:11:31 +0100
232,2016-12-05 11:04:41 +0100,280,2016-12-05 11:12:05 +0100
235,2016-12-05 11:04:42 +0100,181,2016-12-05 11:09:02 +0100
214,2016-12-05 11:04:54 +0100,186,2016-12-05 11:09:26 +0100
302,2016-12-05 11:04:54 +0100,302,2016-12-05 11:41:46 +0100
172,2016-12-05 11:05:15 +0100,179,2016-12-05 11:08:26 +0100
164,2016-12-05 11:05:42 +0100,173,2016-12-05 15:08:35 +0100
232,2016-12-05 11:06:28 +0100,178,2016-12-05 11:18:15 +0100
291,2016-12-05 11:06:32 +0100,185,2016-12-05 11:11:57 +0100
170,2016-12-05 11:06:58 +0100,190,2016-12-05 11:14:41 +0100
268,2016-12-05 11:07:31 +0100,228,2016-12-05 11:13:25 +0100
227,2016-12-05 11:07:44 +0100,164,2016-12-05 11:11:16 +0100
306,2016-12-05 11:08:07 +0100,247,2016-12-05 11:13:55 +0100
248,2016-12-05 11:08:11 +0100,197,2016-12-05 11:09:24 +0100
181,2016-12-05 11:08:45 +0100,235,2016-12-05 11:18:06 +0100
227,2016-12-05 11:09:27 +0100,253,2016-12-05 11:19:50 +0100
227,2016-12-05 11:09:55 +0100,253,2016-12-05 11:19:53 +0100
262,2016-12-05 11:10:33 +0100,294,2016-12-05 11:15:20 +0100
292,2016-12-05 11:10:42 +0100,160,2016-12-05 11:22:18 +0100
277,2016-12-05 11:10:58 +0100,302,2016-12-05 11:25:28 +0100
234,2016-12-05 11:11:08 +0100,204,2016-12-05 11:21:29 +0100
220,2016-12-05 11:11:24 +0100,253,2016-12-05 11:15:23 +0100
294,2016-12-05 11:13:01 +0100,306,2016-12-05 11:14:36 +0100
222,2016-12-05 11:13:15 +0100,191,2016-12-05 11:15:24 +0100
196,2016-12-05 11:14:45 +0100,198,2016-12-05 11:23:03 +0100
274,2016-12-05 11:14:54 +0100,301,2016-12-05 11:29:20 +0100
175,2016-12-05 11:15:30 +0100,175,2016-12-05 13:49:21 +0100
164,2016-12-05 11:15:51 +0100,272,2016-12-05 11:21:39 +0100
181,2016-12-05 11:16:14 +0100,301,2016-12-05 11:21:27 +0100
181,2016-12-05 11:17:04 +0100,186,2016-12-05 12:24:25 +0100
234,2016-12-05 11:17:07 +0100,295,2016-12-05 11:25:05 +0100
214,2016-12-05 11:17:17 +0100,200,2016-12-05 11:22:01 +0100
233,2016-12-05 11:17:33 +0100,267,2016-12-05 11:23:03 +0100
283,2016-12-05 11:17:34 +0100,170,2016-12-05 11:19:35 +0100
169,2016-12-05 11:17:42 +0100,292,2016-12-05 17:51:32 +0100
195,2016-12-05 11:18:12 +0100,292,2016-12-05 11:22:18 +0100
280,2016-12-05 11:19:07 +0100,162,2016-12-05 11:29:09 +0100
179,2016-12-05 11:19:11 +0100,222,2016-12-05 11:24:51 +0100
253,2016-12-05 11:20:08 +0100,290,2016-12-05 11:28:43 +0100
234,2016-12-05 11:20:32 +0100,294,2016-12-05 11:27:42 +0100
243,2016-12-05 11:21:28 +0100,272,2016-12-05 11:25:36 +0100
163,2016-12-05 11:21:53 +0100,238,2016-12-05 11:27:28 +0100
243,2016-12-05 11:22:32 +0100,287,2016-12-05 11:30:09 +0100
253,2016-12-05 11:22:34 +0100,236,2016-12-05 11:29:03 +0100
175,2016-12-05 11:22:48 +0100,210,2016-12-05 11:31:33 +0100
268,2016-12-05 11:22:57 +0100,299,2016-12-05 11:28:10 +0100
233,2016-12-05 11:22:59 +0100,169,2016-12-05 11:32:09 +0100
181,2016-12-05 11:23:05 +0100,306,2016-12-05 12:49:02 +0100
265,2016-12-05 11:23:09 +0100,201,2016-12-05 13:43:40 +0100
157,2016-12-05 11:23:51 +0100,186,2016-12-05 11:27:58 +0100
253,2016-12-05 11:24:08 +0100,253,2016-12-05 12:06:29 +0100
199,2016-12-05 11:24:38 +0100,253,2016-12-05 11:28:10 +0100
267,2016-12-05 11:24:41 +0100,220,2016-12-05 11:33:01 +0100
253,2016-12-05 11:24:44 +0100,181,2016-12-05 12:40:33 +0100
157,2016-12-05 11:25:00 +0100,163,2016-12-05 11:27:31 +0100
299,2016-12-05 11:25:13 +0100,241,2016-12-05 11:55:26 +0100
247,2016-12-05 11:25:45 +0100,279,2016-12-05 11:29:21 +0100
277,2016-12-05 11:25:48 +0100,181,2016-12-05 11:35:12 +0100
218,2016-12-05 11:26:23 +0100,189,2016-12-05 11:31:12 +0100
194,2016-12-05 11:26:28 +0100,236,2016-12-05 11:35:19 +0100
291,2016-12-05 11:26:49 +0100,291,2016-12-05 11:27:19 +0100
196,2016-12-05 11:26:55 +0100,222,2016-12-05 11:29:55 +0100
279,2016-12-05 11:27:05 +0100,204,2016-12-05 12:18:46 +0100
194,2016-12-05 11:27:24 +0100,272,2016-12-05 11:35:39 +0100
291,2016-12-05 11:27:28 +0100,229,2016-12-05 11:35:32 +0100
228,2016-12-05 11:27:43 +0100,302,2016-12-05 11:39:10 +0100
267,2016-12-05 11:27:57 +0100,167,2016-12-05 11:29:59 +0100
206,2016-12-05 11:28:18 +0100,186,2016-12-05 11:35:57 +0100
209,2016-12-05 11:28:30 +0100,189,2016-12-05 12:40:32 +0100
202,2016-12-05 11:29:00 +0100,202,2016-12-05 11:55:48 +0100
202,2016-12-05 11:29:15 +0100,195,2016-12-05 11:32:57 +0100
283,2016-12-05 11:29:18 +0100,189,2016-12-05 11:58:36 +0100
265,2016-12-05 11:29:25 +0100,175,2016-12-05 11:40:17 +0100
308,2016-12-05 11:29:26 +0100,298,2016-12-05 12:39:06 +0100
159,2016-12-05 11:29:41 +0100,237,2016-12-05 11:33:06 +0100
279,2016-12-05 11:31:29 +0100,204,2016-12-05 11:35:19 +0100
301,2016-12-05 11:31:49 +0100,208,2016-12-05 11:34:59 +0100
233,2016-12-05 11:31:51 +0100,200,2016-12-05 11:44:46 +0100
260,2016-12-05 11:32:10 +0100,260,2016-12-05 18:54:42 +0100
194,2016-12-05 11:33:21 +0100,179,2016-12-05 11:46:13 +0100
299,2016-12-05 11:33:25 +0100,301,2016-12-05 11:43:23 +0100
169,2016-12-05 11:33:26 +0100,181,2016-12-05 11:42:35 +0100
294,2016-12-05 11:34:18 +0100,186,2016-12-05 11:36:31 +0100
242,2016-12-05 11:35:10 +0100,196,2016-12-05 11:49:48 +0100
253,2016-12-05 11:35:28 +0100,294,2016-12-05 11:46:36 +0100
232,2016-12-05 11:36:25 +0100,232,2016-12-05 12:53:14 +0100
186,2016-12-05 11:36:33 +0100,226,2016-12-05 11:47:52 +0100
178,2016-12-05 11:36:48 +0100,287,2016-12-05 11:47:44 +0100
198,2016-12-05 11:37:00 +0100,233,2016-12-05 11:41:01 +0100
253,2016-12-05 11:37:14 +0100,290,2016-12-05 11:43:56 +0100
167,2016-12-05 11:37:36 +0100,195,2016-12-05 11:42:41 +0100
264,2016-12-05 11:37:38 +0100,299,2016-12-05 11:43:24 +0100
194,2016-12-05 11:37:39 +0100,163,2016-12-05 11:44:58 +0100
162,2016-12-05 11:38:08 +0100,210,2016-12-05 11:45:10 +0100
175,2016-12-05 11:38:33 +0100,253,2016-12-05 11:47:41 +0100
291,2016-12-05 11:38:36 +0100,278,2016-12-05 11:50:41 +0100
301,2016-12-05 11:38:48 +0100,267,2016-12-05 12:48:14 +0100
224,2016-12-05 11:39:10 +0100,195,2016-12-05 11:56:14 +0100
253,2016-12-05 11:39:31 +0100,290,2016-12-05 11:45:24 +0100
175,2016-12-05 11:39:52 +0100,175,2016-12-05 13:00:44 +0100
243,2016-12-05 11:41:51 +0100,181,2016-12-05 11:44:37 +0100
214,2016-12-05 11:42:11 +0100,181,2016-12-05 11:48:44 +0100
268,2016-12-05 11:42:33 +0100,169,2016-12-05 11:44:34 +0100
229,2016-12-05 11:42:33 +0100,181,2016-12-05 18:30:09 +0100
190,2016-12-05 11:42:50 +0100,181,2016-12-05 11:48:49 +0100
268,2016-12-05 11:42:52 +0100,264,2016-12-05 11:49:31 +0100
238,2016-12-05 11:42:53 +0100,195,2016-12-05 11:45:56 +0100
202,2016-12-05 11:43:04 +0100,234,2016-12-05 11:56:46 +0100
185,2016-12-05 11:43:27 +0100,275,2016-12-05 11:48:36 +0100
185,2016-12-05 11:43:27 +0100,275,2016-12-05 11:48:32 +0100
281,2016-12-05 11:43:37 +0100,191,2016-12-05 11:48:35 +0100
228,2016-12-05 11:43:38 +0100,191,2016-12-05 11:49:33 +0100
255,2016-12-05 11:43:48 +0100,185,2016-12-05 11:55:24 +0100
220,2016-12-05 11:43:51 +0100,191,2016-12-05 11:56:31 +0100
267,2016-12-05 11:44:11 +0100,238,2016-12-05 11:48:54 +0100
181,2016-12-05 11:45:36 +0100,277,2016-12-05 11:55:53 +0100
204,2016-12-05 11:45:41 +0100,279,2016-12-05 11:49:47 +0100
255,2016-12-05 11:45:56 +0100,251,2016-12-05 11:49:23 +0100
234,2016-12-05 11:46:10 +0100,235,2016-12-05 11:52:17 +0100
267,2016-12-05 11:46:42 +0100,234,2016-12-05 11:52:15 +0100
163,2016-12-05 11:47:12 +0100,238,2016-12-05 12:02:06 +0100
299,2016-12-05 11:47:14 +0100,178,2016-12-05 11:49:41 +0100
197,2016-12-05 11:47:44 +0100,196,2016-12-05 11:51:43 +0100
301,2016-12-05 11:47:47 +0100,186,2016-12-05 11:52:03 +0100
234,2016-12-05 11:48:24 +0100,301,2016-12-05 11:51:44 +0100
265,2016-12-05 11:48:26 +0100,205,2016-12-05 13:42:54 +0100
267,2016-12-05 11:49:05 +0100,185,2016-12-05 11:51:34 +0100
200,2016-12-05 11:49:11 +0100,214,2016-12-05 11:54:04 +0100
290,2016-12-05 11:49:35 +0100,290,2016-12-05 11:58:20 +0100
277,2016-12-05 11:49:43 +0100,196,2016-12-05 13:29:02 +0100
181,2016-12-05 11:49:55 +0100,294,2016-12-05 12:00:26 +0100
298,2016-12-05 11:50:34 +0100,234,2016-12-05 12:09:17 +0100
218,2016-12-05 11:50:42 +0100,227,2016-12-05 11:58:15 +0100
291,2016-12-05 11:51:06 +0100,170,2016-12-05 11:59:21 +0100
170,2016-12-05 11:51:48 +0100,283,2016-12-05 11:54:11 +0100
248,2016-12-05 11:52:58 +0100,251,2016-12-05 11:58:10 +0100
268,2016-12-05 11:53:05 +0100,170,2016-12-05 11:59:21 +0100
228,2016-12-05 11:53:05 +0100,233,2016-12-05 11:55:49 +0100
267,2016-12-05 11:53:16 +0100,206,2016-12-05 11:58:19 +0100
281,2016-12-05 11:53:48 +0100,281,2016-12-05 11:54:26 +0100
281,2016-12-05 11:54:40 +0100,251,2016-12-05 12:05:13 +0100
241,2016-12-05 11:54:52 +0100,302,2016-12-05 12:11:17 +0100
265,2016-12-05 11:55:53 +0100,295,2016-12-05 12:04:00 +0100
167,2016-12-05 11:56:16 +0100,232,2016-12-05 12:07:41 +0100
275,2016-12-05 11:56:30 +0100,199,2016-12-05 11:59:14 +0100
209,2016-12-05 11:57:01 +0100,199,2016-12-05 12:17:52 +0100
297,2016-12-05 11:57:02 +0100,295,2016-12-05 12:02:03 +0100
218,2016-12-05 11:57:46 +0100,195,2016-12-05 12:02:44 +0100
292,2016-12-05 11:58:12 +0100,195,2016-12-05 12:02:28 +0100
294,2016-12-05 11:58:40 +0100,294,2016-12-05 11:59:23 +0100
233,2016-12-05 11:58:45 +0100,201,2016-12-05 12:10:43 +0100
222,2016-12-05 11:58:52 +0100,226,2016-12-05 12:01:22 +0100
297,2016-12-05 11:59:11 +0100,272,2016-12-05 12:08:34 +0100
